imdb_id,new_id
117119,2458
119141,2459
120461,2460
109635,2461
112792,2462
113828,2463
103859,2464
109676,2465
113870,2466
113305,2467
109021,2468
109303,2469
107286,2470
107889,2471
111003,2472
110971,2473
108002,2474
116168,2475
99371,2476
105690,2477
118548,2478
118556,2479
119896,2480
119874,2481
119468,2482
119906,2483
119994,2484
120873,2485
120632,2486
119683,2487
104714,2488
100212,2489
133952,2490
116260,2491
117774,2492
117723,2493
116669,2494
116259,2495
115862,2496
73747,2497
54135,2498
236640,2499
102943,2500
380817,2501
435670,2502
842929,2503
445922,2504
385752,2505
808279,2506
1024715,2507
81375,2508
79817,2509
48380,2510
77269,2511
92666,2512
93640,2513
70666,2514
71771,2515
41996,2516
94608,2517
97722,2518
98554,2519
250797,2520
86373,2521
307197,2522
78199,2523
101516,2524
102945,2525
104695,2526
99615,2527
100201,2528
100404,2529
100935,2530
77578,2531
78966,2532
46816,2533
79116,2534
82406,2535
165874,2536
376541,2537
477139,2538
386117,2539
38348,2540
374546,2541
104652,2542
808506,2543
1298650,2544
47673,2545
180443,2546
40746,2547
49470,2548
25452,2549
160916,2550
60522,2551
317198,2552
113419,2553
114682,2554
171580,2555
1587310,2556
81974,2557
113149,2558
111256,2559
117108,2560
88172,2561
60397,2562
16039,2563
95253,2564
110251,2565
112288,2566
110116,2567
58898,2568
42644,2569
116594,2570
108227,2571
112767,2572
115632,2573
36855,2574
38109,2575
51658,2576
39420,2577
96257,2578
43456,2579
96332,2580
101458,2581
120238,2582
118566,2583
120265,2584
20629,2585
26752,2586
40416,2587
63385,2588
87995,2589
38969,2590
87050,2591
37017,2592
30341,2593
63850,2594
119577,2595
91538,2596
120706,2597
127302,2598
58175,2599
56443,2600
48977,2601
156729,2602
59646,2603
162866,2604
169302,2605
104797,2606
144801,2607
55353,2608
42208,2609
51994,2610
71411,2611
69293,2612
97940,2613
56687,2614
188674,2615
55830,2616
92563,2617
60176,2618
168794,2619
205735,2620
107209,2621
93223,2622
53793,2623
247380,2624
55895,2625
162023,2626
240913,2627
64940,2628
69191,2629
48021,2630
244316,2631
69467,2632
48261,2633
82176,2634
94606,2635
96018,2636
96029,2637
96251,2638
98253,2639
98577,2640
101465,2641
208196,2642
263957,2643
248912,2644
51773,2645
86312,2646
79766,2647
80569,2648
256103,2649
278102,2650
228687,2651
45555,2652
103129,2653
253200,2654
50986,2655
81176,2656
87100,2657
285441,2658
252444,2659
258273,2660
58888,2661
303714,2662
171685,2663
292542,2664
283832,2665
280491,2666
296166,2667
82783,2668
297884,2669
83281,2670
107146,2671
117008,2672
32599,2673
44706,2674
115988,2675
76618,2676
108265,2677
81554,2678
59017,2679
80408,2680
107034,2681
47892,2682
278823,2683
247199,2684
39739,2685
52738,2686
379217,2687
50613,2688
53779,2689
28772,2690
46521,2691
337876,2692
58946,2693
235198,2694
405296,2695
290002,2696
382621,2697
415978,2698
445620,2699
407265,2700
425598,2701
468565,2702
420087,2703
424345,2704
457513,2705
452624,2706
498380,2707
108211,2708
146675,2709
174856,2710
71935,2711
74695,2712
100403,2713
216216,2714
96969,2715
84917,2716
203166,2717
237534,2718
160399,2719
279064,2720
305224,2721
298845,2722
120711,2723
100133,2724
98437,2725
368447,2726
369339,2727
361862,2728
350258,2729
48752,2730
352520,2731
388318,2732
352248,2733
412019,2734
429177,2735
350261,2736
397535,2737
438097,2738
425210,2739
401997,2740
427470,2741
314524,2742
477078,2743
427392,2744
465602,2745
476964,2746
478134,2747
800027,2748
831884,2749
472062,2750
462499,2751
1166827,2752
790623,2753
829098,2754
460745,2755
1078188,2756
997188,2757
800241,2758
1029120,2759
947802,2760
995039,2761
914798,2762
918927,2763
870111,2764
985699,2765
953318,2766
959337,2767
1034303,2768
1332128,2769
1103275,2770
981072,2771
473705,2772
1038043,2773
890883,2774
924129,2775
808151,2776
1055369,2777
1232207,2778
1071804,2779
1197624,2780
471041,2781
362478,2782
1057500,2783
780511,2784
1037705,2785
1045772,2786
1364487,2787
947810,2788
955308,2789
1196204,2790
914863,2791
1258197,2792
842926,2793
944835,2794
1227536,2795
840361,2796
804497,2797
1334260,2798
1431181,2799
1423894,2800
1371155,2801
1032751,2802
1189340,2803
1454505,2804
472399,2805
1606180,2806
1411697,2807
1532503,2808
1133985,2809
1583420,2810
1563738,2811
1540133,2812
1637706,2813
1454029,2814
1210166,2815
1615147,2816
1521197,2817
1764651,2818
1007029,2819
1599348,2820
1439572,2821
1441952,2822
1912398,2823
1735898,2824
1592281,2825
1277953,2826
1611224,2827
1637725,2828
1716777,2829
1615065,2830
1790886,2831
1990314,2832
1855199,2833
1226240,2834
443272,2835
975645,2836
790724,2837
1549920,2838
2023587,2839
1235522,2840
1937264,2841
2101341,2842
2302755,2843
1670345,2844
1453405,2845
1821694,2846
1650554,2847
49730,2848
70130,2849
46303,2850
56217,2851
293508,2852
844286,2853
245238,2854
256380,2855
305357,2856
379557,2857
385004,2858
184424,2859
366780,2860
414387,2861
1399683,2862
1549572,2863
770802,2864
2278871,2865
2024544,2866
1800241,2867
2771372,2868
87843,2869
133046,2870
236216,2871
200720,2872
53221,2873
85542,2874
318034,2875
138524,2876
86567,2877
119828,2878
114660,2879
107349,2880
92632,2881
186894,2882
180073,2883
184791,2884
248667,2885
1424432,2886
1606389,2887
1636826,2888
1482459,2889
1605630,2890
1915581,2891
2023453,2892
1907668,2893
1707386,2894
2053463,2895
481499,2896
1951261,2897
1905041,2898
1854564,2899
1723121,2900
2191701,2901
1411250,2902
2357129,2903
2229499,2904
1731141,2905
790636,2906
1204975,2907
2263944,2908
1840309,2909
2024469,2910
2268617,2911
1872181,2912
2528814,2913
2357291,2914
2582846,2915
2112281,2916
2109248,2917
2333784,2918
91867,2919
89961,2920
141369,2921
267913,2922
93206,2923
2771200,2924
115857,2925
168122,2926
285492,2927
377713,2928
412080,2929
479884,2930
423294,2931
389790,2932
367882,2933
488604,2934
112571,2935
72653,2936
106611,2937
109127,2938
116631,2939
78790,2940
104868,2941
92493,2942
188863,2943
105417,2944
103893,2945
98645,2946
80319,2947
91949,2948
96320,2949
97778,2950
97815,2951
98308,2952
62711,2953
119791,2954
65462,2955
69768,2956
68408,2957
120731,2958
196857,2959
164212,2960
54387,2961
233142,2962
110631,2963
95174,2964
96933,2965
98282,2966
69281,2967
268695,2968
73631,2969
52948,2970
100211,2971
114148,2972
275847,2973
95652,2974
127349,2975
174336,2976
201776,2977
55069,2978
415306,2979
87755,2980
209475,2981
82136,2982
95243,2983
124295,2984
106965,2985
56193,2986
1028528,2987
116922,2988
101969,2989
44121,2990
21749,2991
45917,2992
380268,2993
1279935,2994
473075,2995
1399103,2996
1499658,2997
1632708,2998
1194173,2999
1535109,3000
3165612,3001
2493486,3002
3064298,3003
4172430,3004
1172049,3005
3682448,3006
3076658,3007
1528854,3008
2674426,3009
2404233,3010
3774114,3011
3799694,3012
2980210,3013
1703957,3014
2005151,3015
3631112,3016
3640424,3017
3741834,3018
185906,3019
116126,3020
118643,3021
93629,3022
80761,3023
82418,3024
87298,3025
89173,3026
91080,3027
97388,3028
94862,3029
120877,3030
97368,3031
115633,3032
104412,3033
265029,3034
110882,3035
119345,3036
180748,3037
68699,3038
68767,3039
108148,3040
81506,3041
79788,3042
105839,3043
29870,3044
92263,3045
110200,3046
1157605,3047
1000764,3048
110955,3049
111127,3050
97428,3051
25913,3052
94894,3053
88286,3054
250258,3055
178868,3056
61177,3057
44741,3058
105017,3059
69947,3060
86873,3061
439815,3062
59113,3063
98966,3064
64921,3065
114787,3066
77405,3067
97635,3068
103791,3069
112715,3070
113500,3071
114345,3072
110066,3073
113501,3074
110443,3075
108186,3076
113464,3077
84370,3078
84865,3079
84707,3080
83722,3081
120772,3082
84156,3083
101698,3084
51383,3085
94980,3086
87175,3087
49233,3088
92546,3089
93209,3090
116277,3091
154506,3092
71807,3093
235737,3094
271211,3095
308508,3096
386792,3097
814314,3098
1278469,3099
1645089,3100
1566648,3101
1001526,3102
1555149,3103
1646967,3104
1772925,3105
1295085,3106
248808,3107
2545118,3108
2331143,3109
1980929,3110
3316960,3111
1178665,3112
2719848,3113
109382,3114
61495,3115
79944,3116
57345,3117
114690,3118
70334,3119
54130,3120
59095,3121
222851,3122
208990,3123
143861,3124
38890,3125
60390,3126
19760,3127
54599,3128
58715,3129
68361,3130
67445,3131
86541,3132
19254,3133
73650,3134
56663,3135
62695,3136
276919,3137
346336,3138
259072,3139
330229,3140
65889,3141
56732,3142
56215,3143
354575,3144
20530,3145
21577,3146
23427,3147
24844,3148
53168,3149
56736,3150
64612,3151
66601,3152
73580,3153
108188,3154
310775,3155
423866,3156
76085,3157
56111,3158
402399,3159
398883,3160
52861,3161
421082,3162
929425,3163
1023490,3164
70723,3165
164912,3166
92654,3167
95082,3168
322330,3169
80749,3170
82533,3171
97390,3172
68334,3173
52027,3174
114057,3175
28944,3176
63518,3177
64505,3178
64806,3179
293715,3180
379889,3181
422720,3182
489327,3183
113198,3184
111333,3185
109813,3186
108162,3187
140379,3188
94006,3189
120879,3190
108149,3191
103130,3192
93886,3193
366551,3194
348150,3195
479528,3196
838283,3197
1054486,3198
95742,3199
346094,3200
67866,3201
338751,3202
420251,3203
66516,3204
76162,3205
498097,3206
870984,3207
862467,3208
1379182,3209
1740707,3210
1527186,3211
1827487,3212
1034314,3213
1142977,3214
1954315,3215
2382009,3216
2758880,3217
1260502,3218
4263482,3219
2567026,3220
3666024,3221
1619856,3222
106339,3223
108551,3224
119792,3225
91306,3226
104070,3227
99800,3228
84434,3229
98536,3230
289992,3231
101862,3232
102266,3233
90142,3234
55798,3235
339291,3236
202559,3237
402850,3238
493430,3239
473434,3240
443680,3241
451079,3242
824747,3243
898367,3244
1132620,3245
1226271,3246
1078912,3247
1172570,3248
1343097,3249
1235166,3250
1341167,3251
892791,3252
416716,3253
1308667,3254
1059955,3255
1302011,3256
1650062,3257
91865,3258
1189073,3259
1204340,3260
1204342,3261
1883251,3262
1189374,3263
2125435,3264
1212450,3265
2053425,3266
837562,3267
1760967,3268
2130321,3269
2147134,3270
1758830,3271
2023690,3272
1817273,3273
469021,3274
1979320,3275
2345112,3276
1450321,3277
2872718,3278
2582496,3279
110137,3280
107211,3281
99165,3282
93148,3283
94678,3284
80377,3285
112427,3286
107471,3287
48473,3288
114117,3289
28010,3290
25878,3291
22958,3292
30993,3293
120783,3294
35169,3295
33045,3296
12349,3297
47030,3298
28597,3299
31225,3300
43137,3301
29284,3302
29682,3303
30241,3304
40202,3305
64040,3306
482088,3307
962736,3308
844330,3309
1587707,3310
1226229,3311
844794,3312
2112999,3313
98769,3314
1276419,3315
1790885,3316
2370248,3317
1865505,3318
296310,3319
277296,3320
499448,3321
1446192,3322
112495,3323
112857,3324
110684,3325
109279,3326
107983,3327
49261,3328
116329,3329
105107,3330
85859,3331
115906,3332
118163,3333
116506,3334
118859,3335
116041,3336
115886,3337
119080,3338
119196,3339
57590,3340
77711,3341
95593,3342
100134,3343
89087,3344
127722,3345
126250,3346
90886,3347
88146,3348
76123,3349
81150,3350
101669,3351
94027,3352
73692,3353
172396,3354
66892,3355
70290,3356
77248,3357
74235,3358
78718,3359
91939,3360
79640,3361
165643,3362
93776,3363
89841,3364
100046,3365
99726,3366
102592,3367
82220,3368
72226,3369
89118,3370
89276,3371
236388,3372
202677,3373
90670,3374
92843,3375
93093,3376
100842,3377
57251,3378
100486,3379
91860,3380
89504,3381
79638,3382
91886,3383
91983,3384
51036,3385
94921,3386
97276,3387
78490,3388
82416,3389
206314,3390
80549,3391
87751,3392
78122,3393
86194,3394
69995,3395
80928,3396
81070,3397
81071,3398
98994,3399
71746,3400
91578,3401
77838,3402
254455,3403
79668,3404
82085,3405
82351,3406
82432,3407
82477,3408
82764,3409
299117,3410
82970,3411
83190,3412
295238,3413
110308,3414
84335,3415
84489,3416
84597,3417
84675,3418
299458,3419
279331,3420
298408,3421
69765,3422
316188,3423
311289,3424
301727,3425
118926,3426
108330,3427
51878,3428
102456,3429
252299,3430
314630,3431
316356,3432
34928,3433
78908,3434
31885,3435
89424,3436
323944,3437
85615,3438
54389,3439
29843,3440
46672,3441
72684,3442
120716,3443
50371,3444
76095,3445
91635,3446
111512,3447
60086,3448
78227,3449
94933,3450
238112,3451
60437,3452
63415,3453
81562,3454
90966,3455
83326,3456
83806,3457
52911,3458
53084,3459
55031,3460
58586,3461
26778,3462
33717,3463
42369,3464
49833,3465
88680,3466
72856,3467
65051,3468
47849,3469
85478,3470
54152,3471
39169,3472
59399,3473
28691,3474
75223,3475
72281,3476
42367,3477
477347,3478
366548,3479
910554,3480
927619,3481
114095,3482
117093,3483
103850,3484
119019,3485
91223,3486
94347,3487
80310,3488
92804,3489
116447,3490
60934,3491
254099,3492
95638,3493
36323,3494
99892,3495
101898,3496
95895,3497
80031,3498
42895,3499
101748,3500
104522,3501
66301,3502
100477,3503
96787,3504
190641,3505
77869,3506
90888,3507
85210,3508
112819,3509
109370,3510
114805,3511
102370,3512
115495,3513
120383,3514
118887,3515
120483,3516
99939,3517
117786,3518
120832,3519
90305,3520
92225,3521
90264,3522
139668,3523
105399,3524
115693,3525
91431,3526
97742,3527
81748,3528
103759,3529
82009,3530
97100,3531
110620,3532
114323,3533
114608,3534
106226,3535
115624,3536
103926,3537
117826,3538
116654,3539
111019,3540
32143,3541
116442,3542
117039,3543
72951,3544
115640,3545
55018,3546
69198,3547
81534,3548
26138,3549
119095,3550
52077,3551
95709,3552
144120,3553
150230,3554
100740,3555
89489,3556
120514,3557
131646,3558
56931,3559
129332,3560
87799,3561
23245,3562
82766,3563
84745,3564
141105,3565
82979,3566
203408,3567
67525,3568
51337,3569
98309,3570
102898,3571
76716,3572
2381111,3573
2709768,3574
3040964,3575
2361509,3576
3077214,3577
810819,3578
475290,3579
2494362,3580
2452042,3581
1596363,3582
3553442,3583
2277860,3584
1700841,3585
4196776,3586
2404435,3587
102803,3588
120764,3589
94074,3590
158811,3591
157503,3592
104040,3593
179098,3594
283139,3595
294357,3596
390221,3597
365885,3598
395972,3599
356680,3600
117773,3601
114576,3602
278731,3603
236027,3604
252684,3605
95467,3606
419677,3607
404390,3608
418455,3609
488085,3610
497137,3611
457572,3612
465494,3613
1038988,3614
1023111,3615
364970,3616
1031280,3617
397892,3618
892255,3619
976051,3620
1220719,3621
834001,3622
815245,3623
1020530,3624
1019454,3625
1131729,3626
1278340,3627
920458,3628
1014762,3629
151137,3630
444653,3631
75296,3632
795368,3633
889583,3634
993842,3635
1242460,3636
2215151,3637
1441395,3638
1702014,3639
4257858,3640
1413314,3641
111430,3642
117628,3643
64603,3644
29546,3645
94155,3646
34240,3647
82484,3648
67128,3649
68935,3650
106473,3651
111579,3652
111590,3653
109306,3654
110246,3655
116410,3656
82736,3657
83798,3658
34248,3659
53137,3660
77530,3661
70509,3662
199753,3663
253556,3664
294870,3665
451094,3666
467200,3667
795421,3668
864761,3669
1152758,3670
1135503,3671
1172233,3672
1155076,3673
879870,3674
2106476,3675
1781769,3676
1343092,3677
2334873,3678
1706620,3679
2404181,3680
2562232,3681
2717860,3682
3011894,3683
3090670,3684
3170832,3685
1365050,3686
168987,3687
151568,3688
181530,3689
29992,3690
109781,3691
116783,3692
119375,3693
89686,3694
97981,3695
101917,3696
88814,3697
89385,3698
89908,3699
86336,3700
93075,3701
165078,3702
156887,3703
97050,3704
104187,3705
95800,3706
102713,3707
39404,3708
40580,3709
44685,3710
266452,3711
265459,3712
82186,3713
44876,3714
314725,3715
258068,3716
71143,3717
291350,3718
373389,3719
104756,3720
99762,3721
103939,3722
57197,3723
103976,3724
106912,3725
95444,3726
99329,3727
347246,3728
373861,3729
104782,3730
482546,3731
76584,3732
856008,3733
413267,3734
892782,3735
58536,3736
78446,3737
119715,3738
120820,3739
127723,3740
118301,3741
120646,3742
129280,3743
134618,3744
166485,3745
82031,3746
215545,3747
230030,3748
146984,3749
203019,3750
102517,3751
92618,3752
31742,3753
290329,3754
347048,3755
478209,3756
473753,3757
880502,3758
870090,3759
1155592,3760
1127715,3761
358456,3762
1313092,3763
985694,3764
1116184,3765
1465522,3766
103919,3767
55824,3768
80491,3769
90190,3770
70679,3771
97858,3772
85862,3773
100054,3774
117883,3775
77681,3776
280609,3777
251736,3778
94793,3779
68768,3780
90563,3781
94332,3782
62765,3783
102511,3784
60782,3785
70948,3786
100260,3787
192657,3788
90197,3789
113321,3790
114798,3791
109093,3792
147004,3793
164756,3794
80745,3795
92603,3796
87365,3797
192071,3798
38559,3799
141399,3800
208003,3801
71517,3802
216800,3803
307479,3804
52918,3805
333780,3806
301199,3807
306734,3808
24034,3809
38854,3810
104389,3811
67277,3812
2316411,3813
3464902,3814
3397884,3815
4550098,3816
2241351,3817
3553976,3818
2140479,3819
4624424,3820
4846340,3821
2671706,3822
1219827,3823
118826,3824
368909,3825
388888,3826
411195,3827
424136,3828
475276,3829
114609,3830
118747,3831
51622,3832
35096,3833
70328,3834
156323,3835
64757,3836
79574,3837
179626,3838
109504,3839
401383,3840
1650048,3841
2347569,3842
2358891,3843
2364975,3844
117107,3845
116913,3846
78767,3847
75704,3848
74258,3849
119432,3850
119152,3851
120524,3852
119137,3853
125454,3854
120773,3855
120765,3856
214388,3857
436058,3858
808146,3859
974959,3860
1407050,3861
2561572,3862
2637276,3863
2293640,3864
109120,3865
118040,3866
165859,3867
134154,3868
205000,3869
134084,3870
184858,3871
158583,3872
186045,3873
195778,3874
134630,3875
218922,3876
159273,3877
450340,3878
1129423,3879
1183252,3880
980970,3881
114214,3882
94008,3883
97372,3884
35211,3885
103882,3886
27075,3887
40724,3888
41090,3889
31385,3890
25919,3891
438205,3892
108500,3893
72308,3894
90366,3895
15864,3896
228786,3897
181739,3898
80437,3899
88944,3900
330802,3901
73018,3902
77294,3903
81874,3904
323443,3905
371246,3906
87020,3907
1118511,3908
1289406,3909
1584813,3910
1320253,3911
1401143,3912
1192628,3913
84701,3914
1327628,3915
2375605,3916
2051879,3917
2431286,3918
1726592,3919
3808342,3920
113987,3921
115683,3922
115907,3923
117102,3924
112541,3925
113674,3926
117608,3927
116414,3928
112536,3929
117420,3930
116448,3931
115571,3932
117765,3933
116313,3934
115986,3935
116421,3936
112966,3937
120179,3938
105275,3939
107315,3940
112546,3941
120399,3942
112913,3943
118819,3944
112922,3945
134273,3946
209189,3947
142688,3948
249893,3949
263488,3950
254199,3951
292644,3952
220580,3953
291172,3954
303361,3955
290673,3956
66434,3957
235060,3958
318202,3959
76590,3960
309987,3961
116650,3962
284978,3963
70518,3964
308379,3965
353014,3966
388473,3967
62136,3968
304262,3969
351817,3970
361127,3971
338095,3972
385002,3973
297284,3974
787475,3975
841046,3976
430922,3977
139809,3978
120620,3979
35423,3980
308878,3981
313542,3982
338337,3983
287839,3984
324554,3985
385017,3986
326835,3987
397101,3988
425123,3989
421994,3990
434139,3991
414993,3992
435623,3993
401711,3994
426931,3995
765120,3996
416236,3997
1045670,3998
1000771,3999
1084950,4000
1099212,4001
480669,4002
106873,4003
288477,4004
297181,4005
105481,4006
65134,4007
48491,4008
107151,4009
93493,4010
225071,4011
247586,4012
258153,4013
358135,4014
120570,4015
385307,4016
395125,4017
460791,4018
1305806,4019
1226273,4020
1458175,4021
1412386,4022
118866,4023
87265,4024
96094,4025
200027,4026
116250,4027
119815,4028
119656,4029
87004,4030
74156,4031
66740,4032
81441,4033
275309,4034
246677,4035
103285,4036
326977,4037
58083,4038
67140,4039
343168,4040
48960,4041
131704,4042
46438,4043
60827,4044
42804,4045
56058,4046
98898,4047
408664,4048
452039,4049
983213,4050
105643,4051
1361566,4052
478304,4053
1832382,4054
1650453,4055
142247,4056
1392214,4057
2321549,4058
2382298,4059
2576852,4060
208502,4061
2310332,4062
2649554,4063
4062536,4064
490215,4065
4171032,4066
4698684,4067
2937696,4068
3841424,4069
4972062,4070
4016934,4071
4936450,4072
3568002,4073
5613056,4074
4370784,4075
2582782,4076
4975722,4077
5311514,4078
5221584,4079
4669986,4080
2321405,4081
4034228,4082
5804038,4083
5462602,4084
3890160,4085
3450958,4086
5013056,4087
817177,4088
1179933,4089
107120,4090
138414,4091
93512,4092
324013,4093
367959,4094
775529,4095
1300851,4096
1038686,4097
1161864,4098
1334553,4099
1568911,4100
1602098,4101
1336608,4102
1999995,4103
1682180,4104
2184339,4105
1311071,4106
816442,4107
1196948,4108
2870612,4109
2305051,4110
2692250,4111
109890,4112
119314,4113
124879,4114
81207,4115
84855,4116
116704,4117
120749,4118
120741,4119
71402,4120
90852,4121
99044,4122
127516,4123
76729,4124
52905,4125
199727,4126
274166,4127
75066,4128
77369,4129
35318,4130
104427,4131
67927,4132
86034,4133
86006,4134
68638,4135
31022,4136
31448,4137
339230,4138
78163,4139
35317,4140
110763,4141
115509,4142
242423,4143
88000,4144
227984,4145
300140,4146
245803,4147
306047,4148
99938,4149
345950,4150
364517,4151
146402,4152
208185,4153
233298,4154
250223,4155
275230,4156
395251,4157
483726,4158
799934,4159
1079959,4160
831887,4161
108515,4162
50815,4163
108525,4164
93200,4165
205873,4166
82163,4167
370754,4168
991178,4169
884762,4170
2092588,4171
4299972,4172
85549,4173
27652,4174
32338,4175
1243957,4176
1436562,4177
2788710,4178
2717822,4179
2381941,4180
2404425,4181
2679042,4182
2938956,4183
124198,4184
58450,4185
109771,4186
106966,4187
104779,4188
109484,4189
111418,4190
113083,4191
113947,4192
35896,4193
31580,4194
32484,4195
50658,4196
116581,4197
19422,4198
58329,4199
120533,4200
151691,4201
77663,4202
88889,4203
87188,4204
61138,4205
61407,4206
150216,4207
70903,4208
108147,4209
82934,4210
220100,4211
144201,4212
205271,4213
157122,4214
191636,4215
244504,4216
45810,4217
64285,4218
256524,4219
255321,4220
80610,4221
80716,4222
68612,4223
86619,4224
188453,4225
90570,4226
271219,4227
328962,4228
99669,4229
99266,4230
100998,4231
49314,4232
281724,4233
57427,4234
101991,4235
45125,4236
313792,4237
340468,4238
199626,4239
363510,4240
70849,4241
101316,4242
107156,4243
150662,4244
103030,4245
76686,4246
323033,4247
107617,4248
59592,4249
58458,4250
328802,4251
54494,4252
53619,4253
52893,4254
101373,4255
57091,4256
55572,4257
103594,4258
90985,4259
275491,4260
116287,4261
115885,4262
119572,4263
99750,4264
99253,4265
103956,4266
99700,4267
100507,4268
94761,4269
97770,4270
98622,4271
103786,4272
99365,4273
59243,4274
361411,4275
120036,4276
105629,4277
303785,4278
337909,4279
110081,4280
436613,4281
105414,4282
268397,4283
287717,4284
299172,4285
356634,4286
358082,4287
113097,4288
465580,4289
1080016,4290
963966,4291
1216475,4292
2313197,4293
2334879,4294
2510894,4295
115472,4296
289848,4297
172684,4298
433416,4299
986264,4300
367110,4301
1562872,4302
871510,4303
1821480,4304
1954470,4305
2356180,4306
2350496,4307
2338151,4308
456144,4309
3079380,4310
80516,4311
348836,4312
93744,4313
330911,4314
382077,4315
112681,4316
757361,4317
896798,4318
1000774,4319
443701,4320
1078588,4321
1035736,4322
1129445,4323
1233227,4324
111323,4325
117276,4326
90357,4327
191397,4328
234137,4329
138749,4330
278488,4331
264935,4332
282768,4333
1340138,4334
1197628,4335
1091722,4336
114436,4337
1058017,4338
1139328,4339
1403981,4340
1023114,4341
1586752,4342
1410063,4343
1560747,4344
1931533,4345
2091473,4346
1491044,4347
1924429,4348
2032557,4349
1160996,4350
117002,4351
115493,4352
327753,4353
4044364,4354
51207,4355
96073,4356
81470,4357
71691,4358
120263,4359
376968,4360
445336,4361
488905,4362
2802154,4363
1883180,4364
84021,4365
890870,4366
388182,4367
110657,4368
120725,4369
96734,4370
91326,4371
145681,4372
78087,4373
90098,4374
255798,4375
94824,4376
98519,4377
86361,4378
78721,4379
366174,4380
318081,4381
367652,4382
335438,4383
112637,4384
113490,4385
110737,4386
110167,4387
109297,4388
107478,4389
107613,4390
110678,4391
116531,4392
118742,4393
117057,4394
119664,4395
119381,4396
115927,4397
119360,4398
118647,4399
119365,4400
116845,4401
120122,4402
119734,4403
120609,4404
120828,4405
104990,4406
107665,4407
119125,4408
120776,4409
118736,4410
119670,4411
142192,4412
162710,4413
163187,4414
120747,4415
162360,4416
134033,4417
174268,4418
103855,4419
104231,4420
75232,4421
102951,4422
93011,4423
101846,4424
163983,4425
204626,4426
222850,4427
210075,4428
228750,4429
219653,4430
83564,4431
230838,4432
201485,4433
180734,4434
102103,4435
112302,4436
110647,4437
106941,4438
110305,4439
37101,4440
136244,4441
108473,4442
41546,4443
37382,4444
57565,4445
107091,4446
41594,4447
327084,4448
110588,4449
29162,4450
41509,4451
122529,4452
74512,4453
47573,4454
115669,4455
115005,4456
45251,4457
125879,4458
52225,4459
17925,4460
61789,4461
55471,4462
191043,4463
36824,4464
215369,4465
38499,4466
77742,4467
107474,4468
283431,4469
300214,4470
84422,4471
285861,4472
48956,4473
90180,4474
1568921,4475
113114,4476
82846,4477
100240,4478
164114,4479
120596,4480
244970,4481
102343,4482
253867,4483
252076,4484
313737,4485
309530,4486
300015,4487
372532,4488
367089,4489
433400,4490
398375,4491
427229,4492
452594,4493
772157,4494
866439,4495
809504,4496
1001508,4497
1201167,4498
1095174,4499
1230414,4500
889573,4501
1486190,4502
491152,4503
770703,4504
1673697,4505
1800246,4506
2910274,4507
2101569,4508
2203939,4509
2140619,4510
2235108,4511
1666801,4512
25164,4513
117284,4514
91651,4515
119448,4516
119934,4517
37674,4518
161023,4519
15863,4520
171356,4521
74718,4522
166175,4523
68805,4524
23622,4525
236008,4526
32234,4527
73605,4528
236784,4529
234407,4530
284067,4531
243493,4532
49966,4533
203540,4534
77288,4535
80756,4536
243862,4537
265713,4538
44391,4539
38057,4540
264761,4541
253840,4542
263725,4543
256276,4544
48281,4545
44829,4546
273607,4547
280665,4548
75968,4549
100143,4550
29453,4551
280720,4552
281820,4553
66249,4554
86525,4555
104376,4556
325703,4557
386140,4558
463985,4559
418689,4560
457419,4561
1129442,4562
1152836,4563
1234548,4564
1231587,4565
1231583,4566
1596343,4567
1634122,4568
471042,4569
2004420,4570
2872732,4571
1971325,4572
2170439,4573
1790809,4574
2908446,4575
2820852,4576
2848292,4577
3183660,4578
2140379,4579
1781922,4580
2267968,4581
2057392,4582
3110958,4583
3263904,4584
2119532,4585
3521164,4586
4276820,4587
3606752,4588
4758646,4589
113729,4590
106868,4591
300532,4592
283084,4593
99699,4594
114671,4595
126810,4596
239395,4597
249380,4598
98180,4599
82402,4600
102915,4601
95468,4602
346156,4603
177262,4604
269389,4605
385705,4606
388139,4607
323998,4608
434124,4609
466909,4610
460989,4611
398808,4612
482527,4613
389557,4614
90315,4615
792965,4616
452643,4617
780608,4618
988108,4619
762104,4620
846040,4621
1039652,4622
455538,4623
1007028,4624
986233,4625
1232826,4626
479760,4627
1148204,4628
1142988,4629
450405,4630
1235796,4631
1013743,4632
1235189,4633
1487118,4634
1094249,4635
80755,4636
4786282,4637
412922,4638
396555,4639
852713,4640
901476,4641
1351685,4642
2404463,4643
829150,4644
1638002,4645
1661199,4646
1655441,4647
1979388,4648
3488710,4649
2446980,4650
1292566,4651
1850457,4652
1374989,4653
1860213,4654
2702724,4655
1985949,4656
3065204,4657
1878870,4658
3470600,4659
5052448,4660
139414,4661
271367,4662
367093,4663
389722,4664
455407,4665
1640680,4666
1559549,4667
1778304,4668
1601913,4669
1397514,4670
1263670,4671
1478964,4672
27893,4673
96324,4674
1187043,4675
963207,4676
3569230,4677
479143,4678
156841,4679
305669,4680
212380,4681
240425,4682
267804,4683
297162,4684
282209,4685
86491,4686
127357,4687
388482,4688
414982,4689
370032,4690
446059,4691
259324,4692
477071,4693
453556,4694
486576,4695
293564,4696
758730,4697
880578,4698
411477,4699
942903,4700
929629,4701
859163,4702
972883,4703
970416,4704
449040,4705
1135487,4706
1098327,4707
1046173,4708
1384590,4709
1131734,4710
